-0.318970,-0.473342,1.374327
-0.302188,0.019397,1.339747
-0.079068,-0.340599,1.384479
-0.289157,0.142760,1.353275
-0.272548,0.225934,1.154444
-0.336231,-0.226487,1.346053
-0.178058,0.190431,0.871405
-0.220577,0.212136,1.020753
-0.274631,0.210047,1.277130
-0.360624,-0.361816,1.366233
-0.299518,-0.106120,1.366457
-0.381029,0.194884,1.289288
======================
-0.339461,-0.257459,1.353335
-0.194167,-0.405707,1.344317
-0.361824,-0.372327,1.368515
-0.041511,-0.321279,1.406486
-0.302611,0.093421,1.328814
-0.193579,0.202110,0.935048
-0.284566,-0.083386,1.396030
-0.322659,-0.146522,1.339122
-0.355220,-0.484755,1.389393
-0.303037,0.000764,1.343853
-0.277837,0.169711,1.364190
-0.324125,0.209499,1.264214
======================
-0.326588,-0.466704,1.374853
-0.287966,0.137724,1.349759
-0.331604,0.203230,1.279340
-0.299451,-0.003512,1.354436
-0.350350,-0.310193,1.360180
-0.077986,-0.340561,1.384772
-0.157441,0.186044,0.811325
-0.311216,-0.144234,1.352548
-0.243770,0.217441,1.073982
======================
